St_ID,Exam_ID,Ques_ID,Student_Answer,Is_Correct
41174,182,656,C,0
41174,182,573,B,1
41174,182,744,B,1
41174,182,1191,C,1
41174,182,712,C,0
41174,182,111,B,1
41174,182,1065,D,1
41174,182,540,C,1
19707,630,96,D,1
19707,630,202,A,1
19707,630,1022,D,1
19707,630,747,A,0
19707,630,512,D,1
19707,630,1045,A,1
19707,630,1051,C,1
19707,630,365,B,0
19707,630,684,C,1
10161,567,138,D,0
10161,567,509,B,1
10161,567,829,B,1
10161,567,1121,B,0
10161,567,783,C,1
10161,567,1092,B,1
10161,567,1187,B,1
10161,567,1090,B,0
10161,567,803,D,1
10161,567,546,B,1
10161,567,372,C,0
136,1029,774,B,0
136,1029,1024,A,0
136,1029,158,B,1
136,1029,145,A,1
136,1029,1020,A,1
136,1029,825,C,1
136,1029,541,A,0
136,1029,529,B,0
136,1029,455,B,1
136,1029,1138,C,0
14742,31,368,D,1
14742,31,907,D,1
14742,31,91,B,0
14742,31,687,D,1
14742,31,597,C,1
14742,31,527,B,1
14742,31,570,C,0
14742,31,426,C,1
14742,31,131,A,1
14742,31,895,C,1
14742,31,1191,D,1
6361,1261,219,D,1
6361,1261,108,A,0
6361,1261,682,B,0
6361,1261,1034,D,1
6361,1261,646,A,1
6361,1261,483,B,1
6361,1261,585,B,0
6361,1261,1004,D,0
6361,1261,167,A,1
6361,1261,1014,B,1
34857,642,756,C,1
34857,642,38,C,1
34857,642,864,D,0
34857,642,499,B,1
34857,642,106,A,0
34857,642,974,B,1
34857,642,197,C,1
34857,642,487,D,0
34857,642,347,A,0
39541,1192,1105,D,1
39541,1192,427,D,1
39541,1192,441,B,0
39541,1192,761,A,0
39541,1192,145,C,1
39541,1192,931,C,1
39541,1192,458,A,1
39541,1192,463,D,1
39541,1192,1099,D,0
20142,1485,997,D,1
20142,1485,196,D,1
20142,1485,1028,C,1
20142,1485,236,D,1
20142,1485,1194,C,1
20142,1485,17,A,1
20142,1485,532,B,1
20142,1485,663,D,0
20142,1485,228,D,0
20142,1485,1057,A,1
20142,1485,604,B,1
23791,1326,882,B,0
23791,1326,324,D,0
23791,1326,728,A,1
23791,1326,181,B,1
23791,1326,958,B,0
23791,1326,801,D,1
23791,1326,612,C,1
23791,1326,896,D,0
23791,1326,116,A,0
23791,1326,387,D,1
23791,1326,580,A,1
12222,171,342,D,1
12222,171,511,C,0
12222,171,382,C,1
12222,171,948,D,1
12222,171,747,D,0
12222,171,1102,B,0
12222,171,1148,D,1
12222,171,448,A,0
12222,171,22,D,1
12222,171,357,A,1
8314,541,724,A,1
8314,541,194,D,1
8314,541,1165,C,1
8314,541,204,A,0
8314,541,772,B,1
8314,541,853,A,1
8314,541,9,D,1
8314,541,60,A,1
8314,541,519,C,1
8314,541,338,B,1
8314,541,363,B,1
8314,541,926,D,1
21543,1460,612,A,1
21543,1460,657,D,0
21543,1460,1062,A,1
21543,1460,569,B,0
21543,1460,981,D,1
21543,1460,156,C,1
21543,1460,967,D,0
21543,1460,114,A,0
21543,1460,708,B,1
40179,757,181,D,1
40179,757,509,B,0
40179,757,656,A,1
40179,757,1145,A,0
40179,757,112,D,1
40179,757,109,B,1
40179,757,298,B,1
40179,757,299,B,0
40179,757,51,C,1
5263,1392,372,B,1
5263,1392,510,B,1
5263,1392,793,D,1
5263,1392,96,A,0
5263,1392,921,B,1
5263,1392,313,B,1
5263,1392,234,B,1
5263,1392,782,C,1
5263,1392,686,D,1
5263,1392,153,C,0
5263,1392,632,D,0
5263,1392,267,A,1
16251,304,180,A,1
16251,304,110,C,1
16251,304,569,C,1
16251,304,55,B,1
16251,304,970,B,1
16251,304,163,C,1
16251,304,134,A,0
16251,304,868,D,0
16251,304,22,B,1
16251,304,940,D,1
16251,304,702,A,1
16251,304,544,D,0
14989,573,442,C,0
14989,573,244,B,1
14989,573,778,A,1
14989,573,487,D,0
14989,573,910,D,0
14989,573,666,D,1
14989,573,717,D,1
14989,573,919,B,1
14989,573,374,B,1
14989,573,928,B,1
38965,237,702,D,1
38965,237,689,A,1
38965,237,48,B,1
38965,237,165,C,1
38965,237,179,C,1
38965,237,1009,C,1
38965,237,337,A,0
38965,237,534,C,0
38965,237,896,B,1
12432,539,516,C,1
12432,539,304,A,0
12432,539,877,B,0
12432,539,454,C,1
12432,539,127,D,1
12432,539,135,D,1
12432,539,838,B,1
12432,539,261,A,0
12432,539,1013,B,0
12432,539,2,A,1
12432,539,14,D,1
28550,1072,1048,B,1
28550,1072,832,D,1
28550,1072,328,C,1
28550,1072,1059,D,0
28550,1072,708,B,1
28550,1072,744,B,1
28550,1072,656,C,1
28550,1072,258,D,1
28550,1072,735,D,0
28550,1072,870,B,0
28550,1072,521,D,1
28550,1072,220,C,1
37050,1479,549,A,1
37050,1479,881,D,0
37050,1479,192,B,1
37050,1479,554,A,1
37050,1479,269,A,1
37050,1479,7,C,1
37050,1479,270,B,0
37050,1479,5,C,0
37050,1479,252,C,1
37050,1479,936,D,1
37050,1479,854,B,1
37050,1479,669,A,1
20685,123,303,B,1
20685,123,1048,A,1
20685,123,337,A,1
20685,123,777,C,1
20685,123,1044,D,0
20685,123,1161,C,1
20685,123,722,B,0
20685,123,678,C,1
20685,123,878,D,1
5016,45,1136,A,1
5016,45,1081,A,1
5016,45,1039,C,1
5016,45,594,D,1
5016,45,345,C,1
5016,45,541,D,0
5016,45,680,C,1
5016,45,220,D,1
5016,45,654,D,0
5016,45,1106,C,1
5016,45,255,D,1
37668,707,33,C,1
37668,707,1004,B,0
37668,707,883,B,0
37668,707,465,D,0
37668,707,1059,A,1
37668,707,1197,D,1
37668,707,421,A,1
37668,707,516,C,1
37668,707,585,B,1
37668,707,402,D,1
37668,707,182,D,1
41387,298,425,C,1
41387,298,237,A,1
41387,298,966,D,1
41387,298,543,A,0
41387,298,1159,D,1
41387,298,430,B,1
41387,298,635,A,1
41387,298,683,C,0
41387,298,686,B,1
41387,298,573,D,1
41387,298,144,C,1
41460,1364,898,D,0
41460,1364,1141,A,1
41460,1364,697,A,1
41460,1364,763,C,1
41460,1364,461,C,1
41460,1364,87,B,1
41460,1364,591,C,1
41460,1364,414,B,1
41460,1364,285,D,0
41460,1364,957,A,1
41460,1364,248,B,0
41460,1364,1057,B,1
10551,68,105,B,1
10551,68,383,B,0
10551,68,773,B,1
10551,68,412,D,0
10551,68,834,B,0
10551,68,798,D,0
10551,68,71,D,0
10551,68,824,A,0
10551,68,1088,D,0
10551,68,95,C,1
11320,725,892,A,1
11320,725,262,D,1
11320,725,343,B,0
11320,725,1053,B,0
11320,725,485,A,1
11320,725,528,B,0
11320,725,460,D,0
11320,725,286,C,0
11320,725,1037,D,0
20267,1489,306,A,1
20267,1489,522,C,1
20267,1489,199,C,0
20267,1489,283,B,0
20267,1489,1001,B,1
20267,1489,245,D,0
20267,1489,804,A,1
20267,1489,138,A,1
20267,1489,162,D,1
20267,1489,208,B,1
26403,973,1065,D,1
26403,973,1176,A,0
26403,973,252,B,1
26403,973,992,A,1
26403,973,360,A,0
26403,973,1128,D,0
26403,973,284,A,1
26403,973,827,B,1
26403,973,230,D,1
26403,973,424,D,1
26403,973,524,A,1
20857,1262,1107,A,0
20857,1262,963,C,0
20857,1262,442,C,1
20857,1262,1178,B,1
20857,1262,710,B,1
20857,1262,112,A,0
20857,1262,171,D,1
20857,1262,714,B,1
20857,1262,631,A,0
20857,1262,895,A,1
20857,1262,782,D,1
20857,1262,1072,A,1
18948,222,1084,C,1
18948,222,122,B,0
18948,222,677,D,1
18948,222,747,A,0
18948,222,588,C,1
18948,222,98,D,0
18948,222,902,C,1
18948,222,1170,C,0
18948,222,1023,A,0
18948,222,239,D,1
18948,222,800,B,1
18948,222,1176,B,1
19764,302,920,D,1
19764,302,951,D,1
19764,302,198,A,1
19764,302,900,D,1
19764,302,1003,B,1
19764,302,456,A,0
19764,302,462,D,1
19764,302,1017,B,0
19764,302,945,D,1
19764,302,222,A,0
19764,302,439,C,0
19764,302,268,B,1
17947,100,283,D,0
17947,100,201,C,1
17947,100,134,B,1
17947,100,880,C,1
17947,100,1187,B,1
17947,100,327,B,0
17947,100,606,D,1
17947,100,911,D,1
17947,100,1171,A,0
17947,100,150,A,1
17947,100,654,D,0
9526,1180,252,B,1
9526,1180,288,A,1
9526,1180,586,A,1
9526,1180,1047,C,1
9526,1180,238,A,1
9526,1180,283,D,0
9526,1180,581,D,1
9526,1180,1029,A,1
9526,1180,448,C,0
9526,1180,195,D,0
9526,1180,539,B,0
9526,1180,407,B,1
17488,571,326,A,1
17488,571,1112,A,1
17488,571,1137,D,0
17488,571,372,C,1
17488,571,1170,A,1
17488,571,893,A,1
17488,571,658,C,1
17488,571,341,D,1
17488,571,843,C,1
17488,571,136,D,1
17488,571,1098,D,1
14182,739,214,C,1
14182,739,84,A,1
14182,739,915,B,1
14182,739,579,B,1
14182,739,243,C,1
14182,739,323,A,0
14182,739,1021,A,1
14182,739,226,A,1
14182,739,735,B,0
9975,291,1180,D,0
9975,291,545,D,1
9975,291,1002,C,1
9975,291,957,D,1
9975,291,274,B,1
9975,291,376,D,1
9975,291,317,A,1
9975,291,327,C,1
9975,291,1167,B,1
9975,291,710,D,1
9975,291,621,D,1
9975,291,1048,A,1
24357,161,205,A,1
24357,161,1098,A,1
24357,161,370,D,1
24357,161,857,C,1
24357,161,1017,C,0
24357,161,435,C,1
24357,161,26,B,1
24357,161,196,A,1
24357,161,818,B,1
24357,161,226,A,1
5157,147,1081,B,1
5157,147,132,A,0
5157,147,969,A,0
5157,147,1172,A,1
5157,147,1073,B,1
5157,147,607,B,1
5157,147,361,B,1
5157,147,310,A,1
5157,147,965,C,1
5157,147,884,A,1
5157,147,493,B,1
7637,751,497,D,0
7637,751,729,C,1
7637,751,566,C,1
7637,751,848,A,0
7637,751,42,D,0
7637,751,1061,C,1
7637,751,1036,C,1
7637,751,324,B,1
7637,751,857,A,1
7637,751,4,D,0
7637,751,1187,C,0
14090,742,541,D,0
14090,742,759,C,1
14090,742,344,D,0
14090,742,640,D,1
14090,742,422,B,1
14090,742,1014,B,1
14090,742,201,D,1
14090,742,67,C,1
14090,742,845,D,1
14090,742,926,D,1
14090,742,856,C,0
14090,742,402,C,1
7885,170,1082,D,1
7885,170,754,B,0
7885,170,1080,B,0
7885,170,12,A,1
7885,170,877,D,1
7885,170,733,D,0
7885,170,998,D,1
7885,170,803,B,1
7885,170,314,D,0
5739,377,1141,A,0
5739,377,735,C,1
5739,377,489,D,1
5739,377,447,C,1
5739,377,633,D,1
5739,377,185,A,0
5739,377,433,C,1
5739,377,1140,A,1
5739,377,663,B,1
5739,377,1088,B,1
5739,377,299,C,1
38879,225,1079,A,1
38879,225,739,C,1
38879,225,1194,A,1
38879,225,1043,A,1
38879,225,909,A,1
38879,225,24,A,1
38879,225,1018,D,0
38879,225,787,C,1
38879,225,385,D,1
6744,1363,259,D,1
6744,1363,1121,D,0
6744,1363,13,A,0
6744,1363,823,A,1
6744,1363,466,D,1
6744,1363,235,D,0
6744,1363,173,B,1
6744,1363,1133,D,1
6744,1363,306,C,1
6744,1363,354,A,1
6744,1363,696,B,1
12505,1345,351,D,1
12505,1345,393,B,0
12505,1345,1028,C,1
12505,1345,1171,B,1
12505,1345,708,A,0
12505,1345,1012,C,1
12505,1345,709,B,1
12505,1345,146,A,0
12505,1345,789,A,1
12505,1345,245,D,1
12505,1345,461,B,0
18297,561,448,C,1
18297,561,877,B,0
18297,561,575,A,1
18297,561,126,A,1
18297,561,89,A,0
18297,561,1007,A,1
18297,561,819,D,1
18297,561,240,A,1
18297,561,601,A,1
18297,561,18,D,1
53,813,509,D,1
53,813,514,B,0
53,813,1068,A,1
53,813,568,B,1
53,813,317,C,1
53,813,690,D,1
53,813,715,B,1
53,813,542,A,1
53,813,832,B,0
53,813,412,B,1
53,813,1063,A,1
32318,917,203,C,1
32318,917,107,B,0
32318,917,287,B,0
32318,917,346,A,1
32318,917,1162,C,1
32318,917,984,B,1
32318,917,950,B,1
32318,917,427,D,1
32318,917,300,A,1
32318,917,393,A,1
32318,917,954,A,1
32318,917,532,A,1
13262,7,2,B,1
13262,7,530,B,1
13262,7,506,B,1
13262,7,363,D,1
13262,7,677,B,1
13262,7,575,C,0
13262,7,527,A,1
13262,7,1170,D,0
13262,7,1103,B,1
13262,7,1139,C,0
13262,7,1107,D,1
13262,7,1075,C,1
5755,168,1162,B,1
5755,168,359,C,0
5755,168,812,D,1
5755,168,965,C,1
5755,168,585,A,1
5755,168,1035,B,1
5755,168,645,D,1
5755,168,666,B,1
5755,168,1049,C,0
30547,851,940,C,1
30547,851,38,D,1
30547,851,1116,B,1
30547,851,367,C,1
30547,851,1038,D,1
30547,851,862,A,0
30547,851,587,D,0
30547,851,814,A,1
30547,851,864,D,1
30547,851,857,D,0
30547,851,127,B,0
30547,851,1172,C,1
12688,1061,1042,D,1
12688,1061,1152,B,1
12688,1061,427,C,1
12688,1061,361,B,1
12688,1061,773,B,1
12688,1061,714,A,1
12688,1061,1109,C,1
12688,1061,36,D,1
12688,1061,1150,A,1
12688,1061,980,B,1
12688,1061,659,C,1
12688,1061,1192,A,1
9192,161,205,A,1
9192,161,1098,B,1
9192,161,370,A,1
9192,161,857,C,1
9192,161,1017,D,1
9192,161,435,A,1
9192,161,26,C,0
9192,161,196,B,1
9192,161,818,D,1
9192,161,226,A,0
11230,808,221,A,0
11230,808,1059,B,1
11230,808,661,B,0
11230,808,736,A,0
11230,808,1097,A,1
11230,808,441,B,1
11230,808,212,C,0
11230,808,1109,D,1
11230,808,311,D,0
11230,808,245,A,0
11230,808,888,C,1
29857,597,1006,C,0
29857,597,243,A,1
29857,597,395,C,1
29857,597,878,A,1
29857,597,336,B,1
29857,597,969,B,0
29857,597,528,A,1
29857,597,323,C,0
29857,597,33,B,1
29857,597,922,D,1
29857,597,20,B,1
10040,649,8,A,1
10040,649,598,C,1
10040,649,383,D,1
10040,649,1175,B,1
10040,649,1171,B,0
10040,649,379,B,1
10040,649,616,B,1
10040,649,270,C,1
10040,649,725,B,1
22259,989,1029,A,0
22259,989,1103,D,1
22259,989,942,C,0
22259,989,656,A,1
22259,989,243,A,1
22259,989,146,C,0
22259,989,667,B,1
22259,989,939,C,1
22259,989,423,B,1
22259,989,743,D,1
22259,989,134,A,1
32082,466,554,B,1
32082,466,959,B,1
32082,466,70,C,1
32082,466,465,C,1
32082,466,124,A,0
32082,466,418,B,0
32082,466,259,B,1
32082,466,209,A,1
32082,466,517,A,1
32082,466,200,C,1
32082,466,316,D,1
32082,466,965,D,1
7468,1251,251,D,0
7468,1251,638,D,1
7468,1251,1190,D,1
7468,1251,936,D,1
7468,1251,193,D,1
7468,1251,934,D,1
7468,1251,797,B,0
7468,1251,285,A,1
7468,1251,27,B,1
7468,1251,335,D,1
7468,1251,1199,D,0
7468,1251,366,D,0
23047,1366,238,D,1
23047,1366,737,C,1
23047,1366,169,C,0
23047,1366,643,B,1
23047,1366,246,B,1
23047,1366,332,C,0
23047,1366,645,A,1
23047,1366,355,B,1
23047,1366,611,D,1
23047,1366,79,C,1
32823,1287,586,A,0
32823,1287,382,C,1
32823,1287,411,B,1
32823,1287,1067,D,0
32823,1287,906,C,1
32823,1287,208,D,1
32823,1287,459,D,0
32823,1287,39,A,1
32823,1287,166,C,0
32823,1287,200,C,0
24156,742,541,C,1
24156,742,759,B,1
24156,742,344,C,1
24156,742,640,B,1
24156,742,422,A,1
24156,742,1014,A,1
24156,742,201,D,0
24156,742,67,B,1
24156,742,845,B,1
24156,742,926,B,1
24156,742,856,A,0
24156,742,402,D,1
28755,435,1079,A,1
28755,435,529,C,1
28755,435,411,B,1
28755,435,813,B,1
28755,435,614,A,1
28755,435,1179,D,1
28755,435,222,C,1
28755,435,152,D,1
28755,435,255,D,1
21365,1380,350,A,1
21365,1380,1035,D,1
21365,1380,966,C,0
21365,1380,1022,D,0
21365,1380,262,C,1
21365,1380,894,D,0
21365,1380,676,D,0
21365,1380,161,B,0
21365,1380,994,A,0
21365,1380,449,C,0
21365,1380,540,A,0
14289,488,1100,D,1
14289,488,154,C,1
14289,488,1090,B,1
14289,488,261,C,0
14289,488,1031,A,1
14289,488,962,A,1
14289,488,619,B,1
14289,488,1173,C,0
14289,488,313,D,0
14289,488,858,C,1
14289,488,495,D,1
5285,368,204,A,1
5285,368,980,D,1
5285,368,135,C,0
5285,368,324,D,0
5285,368,794,B,1
5285,368,494,A,1
5285,368,573,C,0
5285,368,195,B,0
5285,368,575,B,1
27454,737,417,A,0
27454,737,1139,C,1
27454,737,952,A,1
27454,737,171,A,1
27454,737,134,B,0
27454,737,898,C,1
27454,737,1151,C,1
27454,737,1082,A,0
27454,737,1007,B,1
27454,737,208,A,1
27454,737,170,D,1
27454,737,950,D,1
1998,1288,247,B,1
1998,1288,454,C,1
1998,1288,431,D,0
1998,1288,878,D,0
1998,1288,499,D,0
1998,1288,309,B,1
1998,1288,504,A,1
1998,1288,1050,D,0
1998,1288,284,B,1
1998,1288,95,D,1
18259,308,829,B,1
18259,308,849,C,0
18259,308,651,D,0
18259,308,821,B,1
18259,308,1155,A,0
18259,308,275,D,1
18259,308,73,A,1
18259,308,658,B,1
18259,308,794,C,0
18259,308,484,D,1
34768,1170,226,A,1
34768,1170,514,D,1
34768,1170,860,B,1
34768,1170,1014,D,1
34768,1170,367,A,0
34768,1170,986,C,1
34768,1170,1101,B,1
34768,1170,1093,A,1
34768,1170,983,B,0
27273,819,480,D,0
27273,819,674,A,0
27273,819,694,D,1
27273,819,569,A,1
27273,819,538,D,1
27273,819,1044,B,0
27273,819,1111,A,1
27273,819,1189,C,1
27273,819,868,A,0
27273,819,33,B,1
27273,819,625,A,1
26905,100,283,C,1
26905,100,201,C,1
26905,100,134,D,0
26905,100,880,B,1
26905,100,1187,B,1
26905,100,327,A,1
26905,100,606,A,1
26905,100,911,A,1
26905,100,1171,D,1
26905,100,150,C,1
26905,100,654,D,1
14192,1000,891,A,1
14192,1000,628,D,1
14192,1000,211,D,1
14192,1000,576,A,0
14192,1000,30,D,1
14192,1000,693,B,1
14192,1000,57,A,0
14192,1000,75,C,1
14192,1000,149,D,1
14192,1000,827,A,0
14192,1000,664,C,1
1434,1174,73,B,0
1434,1174,587,B,1
1434,1174,89,D,0
1434,1174,57,D,1
1434,1174,243,C,1
1434,1174,903,C,1
1434,1174,832,C,1
1434,1174,878,D,0
1434,1174,555,A,1
35378,1456,138,D,1
35378,1456,46,B,1
35378,1456,144,B,1
35378,1456,267,D,0
35378,1456,1184,D,1
35378,1456,12,D,0
35378,1456,394,D,1
35378,1456,580,C,1
35378,1456,766,C,1
35378,1456,670,C,1
19441,1052,84,D,1
19441,1052,634,C,0
19441,1052,411,A,1
19441,1052,382,D,1
19441,1052,521,A,1
19441,1052,809,B,1
19441,1052,292,D,0
19441,1052,241,C,1
19441,1052,992,B,1
19441,1052,524,B,1
20105,455,645,B,1
20105,455,330,A,1
20105,455,692,C,1
20105,455,627,A,0
20105,455,1183,D,0
20105,455,1115,D,1
20105,455,1056,D,1
20105,455,1001,A,1
20105,455,842,C,1
20390,1286,995,A,0
20390,1286,1021,A,1
20390,1286,586,A,1
20390,1286,1131,D,1
20390,1286,647,A,1
20390,1286,94,A,1
20390,1286,562,C,1
20390,1286,207,A,1
20390,1286,430,C,1
27840,839,1149,C,0
27840,839,697,C,1
27840,839,673,B,1
27840,839,1035,D,1
27840,839,705,C,1
27840,839,1088,C,1
27840,839,903,C,1
27840,839,757,C,1
27840,839,137,A,1
27840,839,670,A,1
22790,628,774,D,1
22790,628,540,A,1
22790,628,1144,D,1
22790,628,105,C,1
22790,628,1187,D,1
22790,628,406,D,1
22790,628,273,A,1
22790,628,432,A,0
22790,628,958,C,1
22790,628,1178,B,1
22790,628,328,D,0
22790,628,611,C,1
12928,679,32,A,1
12928,679,148,A,1
12928,679,1096,B,1
12928,679,1154,C,0
12928,679,507,B,1
12928,679,943,C,1
12928,679,866,D,1
12928,679,259,D,1
12928,679,909,C,1
27198,1055,605,C,1
27198,1055,469,A,1
27198,1055,1066,C,1
27198,1055,751,A,0
27198,1055,643,C,1
27198,1055,1130,A,1
27198,1055,720,A,1
27198,1055,385,D,1
27198,1055,135,C,0
27198,1055,1144,A,1
27198,1055,457,D,0
27198,1055,123,A,1
5904,310,754,C,1
5904,310,750,C,1
5904,310,664,A,1
5904,310,1160,C,0
5904,310,172,C,1
5904,310,728,C,1
5904,310,225,D,1
5904,310,737,A,1
5904,310,367,D,1
5904,310,199,D,1
1224,209,794,B,1
1224,209,167,B,0
1224,209,622,D,1
1224,209,762,C,0
1224,209,1173,A,1
1224,209,786,C,1
1224,209,69,A,1
1224,209,1015,A,1
1224,209,800,A,1
1224,209,838,A,1
1224,209,1129,A,1
1224,209,666,C,1
31036,424,349,C,1
31036,424,441,C,1
31036,424,1103,A,1
31036,424,851,C,1
31036,424,1075,D,0
31036,424,1175,C,1
31036,424,1198,B,1
31036,424,61,D,1
31036,424,254,D,1
31036,424,718,A,0
31036,424,511,D,1
37285,543,1027,C,1
37285,543,746,C,1
37285,543,1026,C,1
37285,543,425,A,1
37285,543,1064,C,1
37285,543,636,B,1
37285,543,380,D,1
37285,543,946,D,1
37285,543,702,D,1
37285,543,578,B,0
37285,543,634,B,1
10513,1141,1050,A,1
10513,1141,300,D,1
10513,1141,688,C,0
10513,1141,264,A,1
10513,1141,906,D,1
10513,1141,308,B,1
10513,1141,1041,B,1
10513,1141,913,B,0
10513,1141,80,D,1
10513,1141,987,C,0
10513,1141,594,C,0
17129,1318,213,A,0
17129,1318,374,A,1
17129,1318,577,B,1
17129,1318,1173,C,1
17129,1318,995,C,0
17129,1318,509,A,1
17129,1318,383,C,0
17129,1318,254,C,0
17129,1318,481,B,1
543,1382,1140,C,0
543,1382,621,B,1
543,1382,498,B,1
543,1382,653,A,1
543,1382,220,C,1
543,1382,543,A,0
543,1382,864,D,1
543,1382,296,A,0
543,1382,1146,D,1
543,1382,186,A,1
15815,1234,618,B,0
15815,1234,645,C,0
15815,1234,831,A,0
15815,1234,1010,A,1
15815,1234,889,D,1
15815,1234,542,C,1
15815,1234,496,A,0
15815,1234,717,C,1
15815,1234,527,B,1
15815,1234,2,D,1
16312,1188,51,B,1
16312,1188,899,B,1
16312,1188,131,B,1
16312,1188,509,B,0
16312,1188,909,C,1
16312,1188,1186,C,1
16312,1188,405,D,1
16312,1188,684,D,1
16312,1188,1180,A,1
16312,1188,779,C,0
16312,1188,1064,D,1
16312,1188,748,B,1
15727,1403,210,A,0
15727,1403,5,C,0
15727,1403,60,B,1
15727,1403,1107,C,1
15727,1403,806,C,0
15727,1403,954,A,1
15727,1403,454,B,1
15727,1403,729,D,1
15727,1403,41,B,1
15727,1403,495,A,0
15727,1403,1084,A,1
38247,1466,1165,C,1
38247,1466,639,A,1
38247,1466,830,B,1
38247,1466,809,B,1
38247,1466,1003,B,0
38247,1466,290,C,0
38247,1466,181,D,0
38247,1466,148,D,1
38247,1466,711,A,1
19848,343,347,A,0
19848,343,936,C,0
19848,343,1121,A,0
19848,343,142,D,0
19848,343,327,B,1
19848,343,96,B,1
19848,343,993,C,0
19848,343,214,C,1
19848,343,709,C,1
19848,343,944,A,1
19848,343,1092,B,0
36220,698,426,C,1
36220,698,1135,A,1
36220,698,969,A,1
36220,698,130,D,1
36220,698,1025,A,1
36220,698,886,A,1
36220,698,167,C,0
36220,698,353,A,1
36220,698,1117,A,1
36220,698,771,A,1
36220,698,233,D,1
36220,698,604,B,1
22917,905,1086,C,0
22917,905,497,C,1
22917,905,1073,D,1
22917,905,222,A,1
22917,905,180,D,1
22917,905,694,B,0
22917,905,273,B,1
22917,905,581,C,1
22917,905,842,B,0
22917,905,557,D,0
37567,534,873,C,1
37567,534,554,B,1
37567,534,294,B,1
37567,534,1060,D,0
37567,534,837,C,1
37567,534,788,D,0
37567,534,860,A,1
37567,534,1018,D,1
37567,534,1117,B,1
25199,686,114,C,1
25199,686,391,B,1
25199,686,1076,B,1
25199,686,105,D,1
25199,686,1008,D,1
25199,686,955,A,0
25199,686,770,A,1
25199,686,1127,B,1
25199,686,83,A,1
25199,686,485,A,0
32926,331,642,A,0
32926,331,339,C,1
32926,331,1064,A,1
32926,331,676,D,0
32926,331,1083,A,1
32926,331,1158,C,0
32926,331,656,C,1
32926,331,165,B,1
32926,331,1131,D,0
33165,957,1092,C,1
33165,957,973,C,1
33165,957,663,B,1
33165,957,224,C,1
33165,957,341,B,0
33165,957,116,A,1
33165,957,587,A,1
33165,957,85,B,1
33165,957,1189,A,1
33165,957,365,B,1
17582,756,855,A,1
17582,756,432,A,0
17582,756,906,D,1
17582,756,1006,D,1
17582,756,94,B,1
17582,756,802,D,1
17582,756,269,D,1
17582,756,754,B,1
17582,756,399,C,1
17582,756,457,C,0
17582,756,765,D,0
32453,790,1142,C,0
32453,790,1050,B,1
32453,790,195,C,0
32453,790,140,D,1
32453,790,268,B,0
32453,790,711,A,1
32453,790,1164,C,1
32453,790,1043,A,1
32453,790,260,A,1
32453,790,961,C,1
36219,172,773,B,1
36219,172,666,B,1
36219,172,189,A,0
36219,172,653,A,1
36219,172,1022,C,1
36219,172,818,B,1
36219,172,178,B,1
36219,172,162,C,1
36219,172,1183,D,1
36219,172,74,C,1
36219,172,269,D,1
36219,172,236,B,1
18180,1470,127,A,1
18180,1470,756,C,1
18180,1470,1,D,1
18180,1470,29,C,1
18180,1470,95,B,0
18180,1470,739,B,1
18180,1470,1195,C,0
18180,1470,856,C,1
18180,1470,603,A,1
18180,1470,1079,D,1
18180,1470,277,B,1
17200,999,652,D,1
17200,999,509,B,1
17200,999,154,B,1
17200,999,707,C,1
17200,999,917,A,0
17200,999,998,D,1
17200,999,164,D,1
17200,999,796,A,1
17200,999,260,B,1
12440,1136,901,A,0
12440,1136,910,B,0
12440,1136,227,B,1
12440,1136,698,D,1
12440,1136,599,C,1
12440,1136,213,B,0
12440,1136,801,B,1
12440,1136,442,C,1
12440,1136,119,A,0
5409,98,710,B,1
5409,98,4,A,1
5409,98,545,A,1
5409,98,158,C,0
5409,98,310,A,1
5409,98,871,B,0
5409,98,188,D,1
5409,98,443,D,0
5409,98,193,C,1
2312,669,1157,D,1
2312,669,510,D,1
2312,669,477,B,0
2312,669,1015,C,1
2312,669,972,B,0
2312,669,623,A,1
2312,669,2,C,1
2312,669,323,A,1
2312,669,72,C,1
2312,669,893,B,1
27093,1414,630,C,1
27093,1414,1142,B,1
27093,1414,74,D,1
27093,1414,193,B,0
27093,1414,772,A,1
27093,1414,1170,B,0
27093,1414,760,A,1
27093,1414,637,B,0
27093,1414,211,C,1
27093,1414,594,C,1
14948,1356,129,C,0
14948,1356,500,C,1
14948,1356,161,C,1
14948,1356,1048,C,0
14948,1356,993,A,1
14948,1356,504,C,1
14948,1356,255,B,1
14948,1356,1032,D,1
14948,1356,644,D,1
14948,1356,1111,B,0
14948,1356,792,C,1
14948,1356,867,C,1
32475,909,727,D,1
32475,909,994,C,1
32475,909,67,B,0
32475,909,1042,D,0
32475,909,915,C,1
32475,909,1165,D,0
32475,909,618,C,1
32475,909,679,B,1
32475,909,1072,B,1
32475,909,1162,A,1
16377,728,911,B,1
16377,728,398,B,1
16377,728,596,D,1
16377,728,356,A,1
16377,728,1094,D,1
16377,728,98,D,1
16377,728,434,A,1
16377,728,219,C,1
16377,728,593,D,1
36975,883,415,A,0
36975,883,955,D,0
36975,883,501,D,1
36975,883,372,D,1
36975,883,734,B,1
36975,883,1131,D,1
36975,883,455,A,1
36975,883,720,B,1
36975,883,834,B,0
17964,22,230,C,1
17964,22,196,D,0
17964,22,910,C,1
17964,22,1103,B,1
17964,22,254,D,1
17964,22,1051,D,1
17964,22,164,A,0
17964,22,181,B,1
